,arrest_key,arrest_date,pd_desc,ofns_desc,law_code,law_cat_cd,age_group,perp_sex,perp_race,latitude,longitude,arrest_boro,arrest_precinct,jurisdiction_code
68191,196192588,2019-04-19,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK HISPANIC,40.79504076600006,-73.97164315699996,M,24,0.0
68214,197430871,2019-05-21,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,F,BLACK,40.815929553000046,-73.94516735699995,M,32,0.0
68222,196735423,2019-05-03,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,WHITE HISPANIC,40.74921764000004,-73.86894352899998,Q,115,0.0
68267,195274455,2019-03-28,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601501,F,18-24,M,ASIAN / PACIFIC ISLANDER,40.67141166300007,-73.88151172399995,K,75,0.0
68294,199498684,2019-07-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,45-64,M,BLACK,40.68874336800008,-73.94498708099997,K,79,0.0
68325,200109696,2019-07-23,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.71552621300003,-74.00123874799993,M,5,0.0
68353,196604582,2019-04-30,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,45-64,M,BLACK,40.82628213200008,-73.92070763799995,B,44,0.0
68369,194525769,2019-03-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,F,18-24,M,BLACK HISPANIC,40.82280248200004,-73.90032661699996,B,41,0.0
68374,195730600,2019-04-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,45-64,M,BLACK,40.86940749200005,-73.87999831299999,B,52,0.0
68413,195034977,2019-03-22,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,BLACK,40.86539890500006,-73.88683508499997,B,52,0.0
68434,198739672,2019-06-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,25-44,M,BLACK,40.85358740100003,-73.90059135599995,B,46,0.0
68460,200971515,2019-08-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,UNKNOWN,40.80855767700007,-73.95235475399994,M,28,0.0
68468,195859499,2019-04-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,45-64,M,WHITE HISPANIC,40.70744736400008,-73.79214176799996,Q,103,0.0
68513,200217360,2019-07-25,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,25-44,M,BLACK HISPANIC,40.815929553000046,-73.94516735699995,M,32,0.0
68517,200010870,2019-07-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.690217320000045,-73.92136705899998,K,83,0.0
68552,197024828,2019-05-10,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,25-44,M,BLACK HISPANIC,40.810398494000026,-73.92489531099994,B,40,0.0
68573,197637813,2019-05-26,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,18-24,F,BLACK,40.79262638200004,-73.95023177499996,M,23,0.0
68602,200034340,2019-07-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,F,<18,M,BLACK,40.71787563200007,-73.99512060799998,M,5,0.0
68619,197070455,2019-05-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,18-24,M,BLACK,40.66997498600006,-73.93518660799998,K,77,0.0
68692,195891022,2019-04-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,18-24,M,BLACK,40.82628213200008,-73.92070763799995,B,44,0.0
68708,197628895,2019-05-25,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601002,F,25-44,M,BLACK,40.68090708900007,-73.95117323599999,K,79,0.0
68716,197939516,2019-06-02,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.88285456900008,-73.84807398699996,B,47,0.0
68718,195997402,2019-04-14,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,BLACK,40.66416202000005,-73.94681681999998,K,71,0.0
68737,195863961,2019-04-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,F,WHITE HISPANIC,40.82338729100008,-73.87017044999999,B,43,0.0
68748,197606457,2019-05-24,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,18-24,M,BLACK,40.85580274300003,-73.84390995399997,B,49,0.0
68771,196394751,2019-04-23,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,BLACK,40.68868096800003,-73.91467282199994,K,83,0.0
68803,199076750,2019-06-28,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,18-24,M,BLACK,40.576645978000045,-73.97648039599994,K,60,0.0
68815,200200844,2019-07-24,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,WHITE HISPANIC,40.61368149100008,-74.15867115199995,S,121,0.0
68829,197356266,2019-05-19,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,45-64,M,BLACK,40.67843664200007,-73.91356107899998,K,73,0.0
68904,197243294,2019-05-15,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,45-64,M,WHITE,40.83079891400007,-73.82694879599995,B,45,0.0
68915,202224587,2019-09-10,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,45-64,M,WHITE HISPANIC,40.756594678000056,-73.87560301799994,Q,115,0.0
68932,197220637,2019-05-15,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,BLACK,40.72628777500006,-73.98779600499995,M,9,0.0
68967,197263533,2019-05-16,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,<18,M,BLACK HISPANIC,40.85358740100003,-73.90059135599995,B,46,0.0
69007,196787246,2019-05-04,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601501,F,45-64,M,BLACK,40.810398494000026,-73.92489531099994,B,40,0.0
69018,196250029,2019-04-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,<18,M,BLACK,40.67135982000008,-73.88181102299995,K,75,0.0
69117,196841713,2019-05-06,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,25-44,M,BLACK,40.87720932600007,-73.86163991599994,B,47,0.0
69144,197412489,2019-05-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,F,25-44,M,BLACK HISPANIC,40.83778161800007,-73.91945797099999,B,44,0.0
69153,196792322,2019-05-04,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,F,BLACK,40.81771209000004,-73.91539614499999,B,40,0.0
69154,197602107,2019-05-24,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,WHITE HISPANIC,40.62322681900008,-74.14922697299994,S,121,0.0
69156,200093759,2019-07-22,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,WHITE HISPANIC,40.86950366200006,-73.82618279199994,B,45,0.0
69187,194308239,2019-03-05,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.72894283600005,-73.74494300099997,Q,105,0.0
69252,197010077,2019-05-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.83718566500005,-73.90798097499999,B,44,0.0
69305,198144249,2019-06-06,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,BLACK HISPANIC,40.80171720800007,-73.93435039399998,M,25,1.0
69320,195763356,2019-04-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,BLACK,40.69833089400004,-73.91749507299994,K,83,0.0
69323,199791933,2019-07-16,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601501,F,25-44,M,BLACK HISPANIC,40.810398494000026,-73.92489531099994,B,40,0.0
69351,196500727,2019-04-27,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,45-64,F,BLACK,40.69238970500004,-73.79376455299996,Q,103,0.0
69362,196981941,2019-05-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,<18,M,BLACK,40.71567057300007,-73.98394174399994,M,7,0.0
69368,197634733,2019-05-25,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.65598595700004,-73.95472346799994,K,71,0.0
69415,195718084,2019-04-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,BLACK,40.76956124200007,-73.91536344699995,Q,114,0.0
69439,199486949,2019-07-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,F,25-44,M,WHITE,40.67597640200006,-73.96302338199996,K,77,0.0
69492,198653445,2019-06-19,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,25-44,M,WHITE,40.60825182400004,-74.00656696799996,K,62,0.0
69501,196159176,2019-04-18,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,45-64,M,BLACK HISPANIC,40.67597640200006,-73.96302338199996,K,77,0.0
69503,197173824,2019-05-14,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,F,<18,M,WHITE HISPANIC,40.74500029700005,-73.87012832399995,Q,110,0.0
69511,198803741,2019-06-22,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,WHITE HISPANIC,40.72279798100004,-73.85195635699995,Q,112,0.0
69549,197723860,2019-05-28,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.81485289400007,-73.95631335299998,M,26,0.0
69555,197610924,2019-05-25,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.776570726000045,-73.95270620299993,M,19,0.0
69651,200017253,2019-07-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601504,F,18-24,M,BLACK,40.67141166300007,-73.88151172399995,K,75,0.0
69653,197399535,2019-05-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK HISPANIC,40.60882250200007,-73.97299718899995,K,66,0.0
69666,196216031,2019-04-19,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,25-44,F,BLACK HISPANIC,40.85481095100005,-73.90645281299999,B,46,0.0
69683,196538840,2019-04-28,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,25-44,M,BLACK,40.671187460000056,-73.91698070599995,K,73,0.0
69804,197170071,2019-05-14,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.67141166300007,-73.88151172399995,K,75,0.0
69806,198913071,2019-06-25,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160050H,F,18-24,M,WHITE HISPANIC,40.68112594000007,-73.97436682299997,K,78,0.0
69884,197377869,2019-05-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,WHITE HISPANIC,40.72333689600004,-73.98552007599994,M,9,0.0
69885,196057563,2019-04-16,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.68004872600005,-73.77590919399995,Q,113,0.0
69899,196229747,2019-04-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.743481264000025,-73.87400353699996,Q,110,0.0
69919,199021319,2019-06-27,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,WHITE HISPANIC,40.88733281800006,-73.84725001299995,B,47,0.0
69927,199957281,2019-07-19,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK HISPANIC,40.75794273400004,-73.98557030899997,M,18,1.0
69945,197404894,2019-05-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601504,F,25-44,M,BLACK,40.76956124200007,-73.91536344699995,Q,114,0.0
69951,196934627,2019-05-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,F,BLACK,40.67111083400005,-73.91356336299998,K,73,0.0
69998,197992676,2019-06-04,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,WHITE HISPANIC,40.85843618700005,-73.92879592599996,M,34,0.0
70055,197053996,2019-05-10,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,<18,F,WHITE HISPANIC,40.83106597200003,-73.90584298399995,B,42,0.0
70067,201736752,2019-08-29,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,WHITE HISPANIC,40.67910560700005,-73.88730623399994,K,75,0.0
70074,195894182,2019-04-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,18-24,M,ASIAN / PACIFIC ISLANDER,40.602070698000034,-74.00269150899999,K,62,0.0
70127,196065628,2019-04-16,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,18-24,M,BLACK,40.64886713300007,-73.95082189999994,K,67,0.0
70145,197727719,2019-05-28,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,F,BLACK,40.705312090000064,-73.79529351199994,Q,103,0.0
70206,199460284,2019-07-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.65799306600008,-74.00069344599996,K,72,0.0
70233,198017715,2019-06-04,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,BLACK,40.67500776000003,-74.00657714899995,K,76,2.0
70242,202216853,2019-09-10,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,45-64,M,BLACK,40.67141166300007,-73.88151172399995,K,75,0.0
70290,197073594,2019-05-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,18-24,M,BLACK,40.71949445400003,-73.73722659199996,Q,105,0.0
70370,197122519,2019-05-13,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.789330946000064,-73.94631598499996,M,23,0.0
70377,197104324,2019-05-12,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,F,25-44,M,WHITE HISPANIC,40.81003324400007,-73.91661606499997,B,40,0.0
70452,199942132,2019-07-18,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,BLACK,40.733575468000026,-73.99195500499997,M,6,0.0
70519,195869612,2019-04-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,BLACK HISPANIC,40.75377576100004,-73.86576914399996,Q,115,0.0
70543,196812491,2019-05-05,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,18-24,M,WHITE HISPANIC,40.66853274500005,-73.89016824799995,K,75,0.0
70551,196220253,2019-04-19,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,18-24,M,WHITE HISPANIC,40.74715143200007,-73.89054029099998,Q,115,0.0
70560,195277294,2019-03-28,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601504,F,18-24,M,WHITE HISPANIC,40.762043893000055,-73.82732958099996,Q,109,0.0
70562,199874849,2019-07-17,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,F,BLACK,40.82547196300004,-73.89294073699995,B,41,0.0
70590,197712942,2019-05-28,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,<18,M,BLACK,40.67141166300007,-73.88151172399995,K,75,0.0
70608,196934609,2019-05-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,WHITE HISPANIC,40.810398494000026,-73.92489531099994,B,40,0.0
70617,202202612,2019-09-10,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102B,F,18-24,M,BLACK HISPANIC,40.86922455100006,-73.82492889599996,B,45,0.0
70708,195891029,2019-04-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,25-44,M,WHITE HISPANIC,40.85580274300003,-73.84390995399997,B,49,0.0
70734,198614729,2019-06-18,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.79605784000006,-73.96705230699996,M,24,0.0
70759,197783498,2019-05-29,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,F,45-64,M,BLACK HISPANIC,40.75992938000008,-73.83031306899994,Q,109,0.0
70781,196673194,2019-05-01,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,WHITE,40.68239828900005,-73.84007936899997,Q,106,0.0
70786,197142803,2019-05-13,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,ASIAN / PACIFIC ISLANDER,40.75796178300004,-73.89819291299995,Q,115,0.0
70830,197519295,2019-05-22,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,45-64,M,WHITE,40.75346407600006,-73.99439974299997,M,14,0.0
70840,198519236,2019-06-15,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,45-64,M,BLACK HISPANIC,40.86218859900004,-73.89071248199997,B,52,0.0
70844,199209052,2019-07-02,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,25-44,F,WHITE,40.75501297900007,-73.96688130799998,M,17,0.0
70858,200128727,2019-07-23,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,WHITE,40.67597640200006,-73.96302338199996,K,77,0.0
70881,196265508,2019-04-21,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,F,25-44,M,WHITE HISPANIC,40.57556809600004,-73.98093364699997,K,60,0.0
70946,197079519,2019-05-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,BLACK,40.70744736400008,-73.79214176799996,Q,103,0.0
70970,199478216,2019-07-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,BLACK,40.74833701100005,-74.00171936599997,M,10,0.0
70993,197005650,2019-05-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601504,F,<18,M,BLACK,40.66416202000005,-73.94681681999998,K,71,0.0
70995,200209363,2019-07-24,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601002,F,25-44,M,BLACK,40.677264198000046,-73.90601686199994,K,73,0.0
70996,199446080,2019-07-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,WHITE HISPANIC,40.72125701800008,-73.99223788599994,M,5,0.0
70999,195718008,2019-04-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601504,F,25-44,M,BLACK,40.69797026700007,-73.98993253599997,K,84,0.0
71012,196117760,2019-04-17,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,WHITE HISPANIC,40.756594678000056,-73.87560301799994,Q,115,0.0
71022,199279778,2019-07-04,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,18-24,M,BLACK HISPANIC,40.69843969400006,-73.83112953899996,Q,102,0.0
71048,195696113,2019-04-07,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,25-44,M,WHITE,40.602070698000034,-74.00269150899999,K,62,0.0
71049,196349336,2019-04-23,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,45-64,M,WHITE HISPANIC,40.75986975500007,-73.82897041199993,Q,109,0.0
71117,197324503,2019-05-17,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,<18,M,BLACK,40.66785386400005,-73.87325602999994,K,75,0.0
71139,196375317,2019-04-24,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.810398494000026,-73.92489531099994,B,40,0.0
71161,196490394,2019-04-26,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,18-24,F,BLACK,40.840181760000064,-73.78385562399995,B,45,0.0
71199,199357021,2019-07-05,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,18-24,M,BLACK,40.66903357700005,-73.93527403899998,K,71,0.0
71200,196383099,2019-04-24,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,WHITE HISPANIC,40.756594678000056,-73.87560301799994,Q,115,0.0
71204,202177199,2019-09-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601501,F,18-24,M,BLACK,40.69843969400006,-73.83112953899996,Q,102,0.0
71224,196925287,2019-05-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,<18,M,BLACK,40.71595711700007,-73.99735367599999,M,5,0.0
71265,196992877,2019-05-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,<18,F,BLACK,40.81485289400007,-73.95631335299998,M,26,0.0
71271,197220649,2019-05-15,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,25-44,M,WHITE HISPANIC,40.68239828900005,-73.84007936899997,Q,106,0.0
71300,195531546,2019-04-03,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.72696506700004,-73.95311662899996,K,94,0.0
71301,200023787,2019-07-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,18-24,M,BLACK,40.69599994900005,-73.99821275199997,K,84,0.0
71323,196336826,2019-04-23,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,F,BLACK,40.60274595100003,-73.75007786499998,Q,101,0.0
71343,196951502,2019-05-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,18-24,M,WHITE HISPANIC,40.74885110600008,-73.86295313999995,Q,110,0.0
71358,197657015,2019-05-26,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.74291042800007,-73.99280554999996,M,13,1.0
71368,197011317,2019-05-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,WHITE HISPANIC,40.81747308300004,-73.89815606799993,B,41,0.0
71387,196265513,2019-04-21,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,F,25-44,M,WHITE HISPANIC,40.733575468000026,-73.99195500499997,M,6,0.0
71389,196186267,2019-04-18,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK,40.67141166300007,-73.88151172399995,K,75,0.0
71459,196114841,2019-04-17,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,<18,M,WHITE HISPANIC,40.85580274300003,-73.84390995399997,B,49,0.0
71504,196263445,2019-04-21,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,BLACK HISPANIC,40.810398494000026,-73.92489531099994,B,40,0.0
71510,202106469,2019-09-07,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,25-44,M,WHITE,40.638667594000026,-74.02246340399995,K,68,0.0
71512,197287503,2019-05-16,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.64184588100005,-73.93417257399994,K,67,0.0
71533,197596626,2019-05-24,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,45-64,M,BLACK,40.75215281700008,-73.97773582299999,M,14,15.0
71548,202112404,2019-09-07,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,18-24,M,WHITE,40.61071712900008,-73.92098528299994,K,63,0.0
71570,196063025,2019-04-16,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1600500,F,18-24,M,BLACK HISPANIC,40.83713334300006,-73.83416371999994,B,45,0.0
71572,198507678,2019-06-15,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,F,BLACK,40.74041591300005,-73.97597511999999,M,13,0.0
71591,196531861,2019-04-28,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.69536744700008,-73.98324342499996,K,84,0.0
71607,196851295,2019-05-06,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,BLACK,40.75767728100004,-73.99481809899999,M,10,0.0
71617,195644958,2019-04-06,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,WHITE HISPANIC,40.70860444600004,-73.77968343399994,Q,103,0.0
71624,197380646,2019-05-20,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,WHITE HISPANIC,40.72333689600004,-73.98552007599994,M,9,0.0
71627,198645573,2019-06-18,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,25-44,M,WHITE HISPANIC,40.84253385300008,-73.84523135199998,B,45,0.0
71646,195875216,2019-04-11,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,F,BLACK,40.76539747500004,-73.98570226399994,M,18,0.0
71675,196905970,2019-05-07,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,18-24,M,BLACK,40.68420840600004,-74.00233066199996,K,76,0.0
71677,196951464,2019-05-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601504,F,25-44,M,WHITE,40.84304926000004,-73.83878239499995,B,49,0.0
71730,196996218,2019-05-09,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601502,F,25-44,M,WHITE HISPANIC,40.74869594100005,-73.88412439699994,Q,115,0.0
71753,195732790,2019-04-08,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,F,<18,M,BLACK,40.67843664200007,-73.91356107899998,K,73,0.0
71758,197637792,2019-05-26,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,F,18-24,M,BLACK,40.83163185600006,-73.86725987499995,B,43,0.0
71787,198169986,2019-06-07,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102B,F,25-44,M,WHITE,40.82338729100008,-73.87017044999999,B,43,0.0
